maturity,theta,log_moneyness,total_variance,implied_vol
0.7999999999999999,0.032,-0.5789473684210527,0.2748387452824034,0.5861300466645643
0.7999999999999999,0.032,-0.4736842105263158,0.22997344172858664,0.5361593066997283
0.7999999999999999,0.032,-0.368421052631579,0.1851507626645826,0.4810805060805606
0.7999999999999999,0.032,-0.26315789473684215,0.14041378079617017,0.41894776046091087
0.7999999999999999,0.032,-0.1578947368421053,0.09589201072506494,0.3462152703251709
0.7999999999999999,0.032,-0.052631578947368474,0.05221574676299382,0.2554793209904518
0.7999999999999999,0.032,0.05263157894736836,0.018349225768657704,0.15144811722442156
0.7999999999999999,0.032,0.1578947368421053,0.018906398806539677,0.15373027843653506
0.7999999999999999,0.032,0.26315789473684204,0.025807100289223363,0.17960755931065153
0.7999999999999999,0.032,0.36842105263157876,0.03336156079859289,0.2042105555504933
0.7999999999999999,0.032,0.4736842105263157,0.041099191324961565,0.22665830925911798
0.7999999999999999,0.032,0.5789473684210527,0.048912970783795175,0.24726749377899226
0.7999999999999999,0.032,0.6842105263157894,0.05676557061510435,0.2663774826611297
0.7999999999999999,0.032,0.7894736842105261,0.06464061398931734,0.2842547580721327
0.7999999999999999,0.032,0.894736842105263,0.072529794296036,0.30110171515626577
0.7999999999999999,0.032,1.0,0.08042845183625445,0.31707343754297374
0.8999999999999999,0.036000000000000004,-1.0,0.46810534812125504,0.7211914125029923
0.8999999999999999,0.036000000000000004,-0.8947368421052632,0.4221184672100453,0.6848507276204594
0.8999999999999999,0.036000000000000004,-0.7894736842105263,0.376140126557503,0.6464777443599905
0.8999999999999999,0.036000000000000004,-0.6842105263157895,0.3301739901732084,0.605689680514158
0.8999999999999999,0.036000000000000004,-0.5789473684210527,0.2842261639128762,0.5619669463519048
0.8999999999999999,0.036000000000000004,-0.4736842105263158,0.23830763076608794,0.5145738590394623
0.8999999999999999,0.036000000000000004,-0.368421052631579,0.19244031380014578,0.46240952724727774
0.8999999999999999,0.036000000000000004,-0.26315789473684215,0.146675099867513,0.4036983195235343
0.8999999999999999,0.036000000000000004,-0.1578947368421053,0.101162253154393,0.33526482592852047
0.8999999999999999,0.036000000000000004,-0.052631578947368474,0.056600644429887964,0.25077799927844097
0.8999999999999999,0.036000000000000004,0.05263157894736836,0.02141366618820081,0.1542496756279709
0.8999999999999999,0.036000000000000004,0.1578947368421053,0.02039114683848833,0.15052185828158843
0.8999999999999999,0.036000000000000004,0.26315789473684204,0.027183539540174367,0.1737927870264355
0.8999999999999999,0.036000000000000004,0.36842105263157876,0.03482437061116489,0.1967072574246221
0.8999999999999999,0.036000000000000004,0.4736842105263157,0.0426999205026998,0.21781725394034077
0.8999999999999999,0.036000000000000004,0.5789473684210527,0.05067227643113452,0.2372815403016578
0.8999999999999999,0.036000000000000004,0.6842105263157894,0.058693731885478426,0.255372781733942
0.8999999999999999,0.036000000000000004,0.7894736842105261,0.06674347335997663,0.2723222628512375
0.8999999999999999,0.036000000000000004,0.894736842105263,0.07481098576231555,0.2883111470506889
0.8999999999999999,0.036000000000000004,1.0,0.08289038803297831,0.30348052844911433
0.9999999999999999,0.04,-1.0,0.4808781746020378,0.6934538013465914
0.9999999999999999,0.04,-0.8947368421052632,0.43391799663135955,0.6587245225671803
